pert,freenrg_1,freenrg_2,freenrg_3,freenrg_4,freenrg_5,SEM
mobley_1231151~mobley_186894,1.294795,1.294795,1.294795,1.294795,1.294795,0.0
mobley_1019269~mobley_5310099,14.886714,15.254897,15.174581,15.057424,15.624456,0.12294266798821327
mobley_1662128~mobley_3034976,-53.801765,-55.081348,-53.594581,-54.804942,-55.719443,0.39842787095375193
mobley_9897248~mobley_9617923,-57.446528,-57.563433,-56.948252,-58.029668,-57.675755,0.1171315991075191
mobley_1563176~mobley_8765203,39.244161,37.138797,38.822407,38.251469,39.887222,0.46659735874717556
mobley_1571523~mobley_5072416,181.700922,129.512351,57.122806,162.419985,83.483781,23.391627629177815
mobley_1363784~mobley_4291494,-31.443532,-32.732478,-31.399794,-32.716665,-32.274651,0.2942061159365995
mobley_1571523~mobley_4715906,-39.165826,-39.382339,-39.46534,-38.944178,-39.580643,0.1134009923842819
mobley_1800170~mobley_994483,0.137655,0.217344,1.070877,0.306896,1.896635,0.336886873163767
mobley_1977493~mobley_1199854,-9.677227,-9.81043,-9.81043,-9.81043,-9.48063,0.06466711823144752
mobley_9257453~mobley_8789465,2.604961,-14.995487,-16.084753,-16.084753,-15.70957,2.4467421189906435
mobley_9794857~mobley_1615431,-2.40298,-2.454232,-1.973994,-3.026292,-1.939472,0.13169953801724424
mobley_1722522~mobley_4924862,7.936304,8.1594,7.795653,6.379984,7.487441,0.3125524100736706
mobley_1019269~mobley_1650157,-25.495777,-17.847918,-23.311283,-25.265725,-24.055368,1.3951078335774407
mobley_1046331~mobley_4035953,-15.601922,-8.494759,-5.828883,-9.686271,-14.665668,1.8608193756853078
mobley_1803862~mobley_1261349,-5.480998,-5.11041,-5.633383,-4.916033,-5.555001,0.138678684331443
mobley_9733743~mobley_7532833,4.802405,5.390072,1.444797,-3.039955,0.45366,1.0248739537280211
mobley_1977493~mobley_511661,17.214704,17.214704,17.214704,17.214704,17.214704,0.0
mobley_1674094~mobley_9733743,-9.661517,-9.765489,-9.000208,-10.052303,-9.63085,0.17233904738120137
mobley_1424265~mobley_6430250,24.125287,9.003377,8.179946,-5.905133,24.506459,5.690337551327534
mobley_1674094~mobley_2487143,-56.176051,-56.302845,-55.847696,-56.457282,-55.802903,0.1274751274620267
mobley_1424265~mobley_3746675,2.173341,-9.739366,-4.590964,-17.673992,-9.345177,3.266524658430831
mobley_1424265~mobley_852937,-6.453672,-7.101938,-6.687181,-6.717495,-6.356386,0.12923830529165875
mobley_1017962~mobley_1235151,-163.178018,-163.227408,-163.256221,-162.769444,-163.067597,0.08861193116765038
mobley_1967551~mobley_303222,21.990901,22.405373,22.273454,22.246116,22.193682,0.0674771682463039
mobley_1662128~mobley_5627459,-3.881474,-3.762697,-3.113024,-3.359802,-3.877353,0.1545084030682474
mobley_5518547~mobley_7497999,30.888976,30.424574,30.323168,37.748852,23.550507,2.247126349487754
mobley_9434451~mobley_4699732,3.568193,3.683716,3.974977,4.37741,4.392047,0.11384741133183486
mobley_1563176~mobley_8260524,27.6293,28.328678,27.508039,26.522974,28.451567,0.3454431959886602
mobley_9624458~mobley_3999471,-1.199964,-1.199964,-1.199964,-1.199964,-1.199964,0.0
mobley_2068538~mobley_1977493,0.171877,0.319834,0.043663,-0.264093,-0.074932,0.10034721709315113
mobley_1017962~mobley_1592519,-5.867469,-5.886419,-5.855845,-5.701867,-5.913106,0.03705635518018467
mobley_2972906~mobley_5056289,-29.521334,-29.248597,-29.521334,-29.248597,-29.602926,0.10861517146477011
mobley_1899443~mobley_7983227,-24.582207,-23.971165,-24.214203,-24.097116,-23.961073,0.11407211870759681
mobley_1827204~mobley_5690766,37.818777,38.287529,38.796134,38.217637,40.092049,0.3943239937995665
mobley_9913368~mobley_8118832,-10.405004,-10.405004,-10.405004,-10.405004,-10.405004,5.921189464667501e-16
mobley_1903702~mobley_8573194,10.245909,9.874681,9.899707,9.742705,10.036628,0.08536611561972327
mobley_313406~mobley_7047032,-6.288949,-6.254165,-6.111711,-6.378495,-5.784094,0.1041180713730331
mobley_1019269~mobley_210639,-7.187963,-2.957317,-3.603766,-9.335658,-2.578298,1.3319883980347051
mobley_1563176~mobley_8118832,13.098312,13.17759,13.191766,12.218559,12.579033,0.1946628282762272
mobley_9407874~mobley_4759887,8.148723,8.417305,8.233816,8.779102,8.277146,0.07389575913815653
mobley_9794857~mobley_5157661,13.326803,12.858951,28.720486,13.672027,13.77299,2.0444846404696015
mobley_1976156~mobley_3709920,17.920953,18.211122,18.225433,18.171981,17.996284,0.06162174457656945
mobley_1674094~mobley_7157427,-28.467099,-27.794017,-27.40074,-27.63553,-28.126142,0.18735116911794322
mobley_9733743~mobley_3269565,-5.306779,-5.115183,-5.275209,-5.181326,-4.694146,0.07363004497157093
mobley_4690963~mobley_9626434,3.318252,3.33813,3.741246,3.761458,3.172145,0.11991381418268703
mobley_1017962~mobley_2294995,-2.206005,-1.076967,-1.283963,0.304803,-1.180435,0.4022997335705804
mobley_7326982~mobley_3867265,-1.219509,-1.25875,-1.281815,-1.124005,-0.93531,0.06318141628153012
mobley_1903702~mobley_5627459,23.056096,22.612059,22.824325,22.827838,22.801592,0.07046409206468238
mobley_9733743~mobley_8260524,28.423794,34.294692,28.851807,30.701102,27.196268,0.8238518272988329
mobley_1977493~mobley_3999471,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_9507933~mobley_296847,4.486987,4.513383,4.96471,4.546219,4.469445,0.06203057888149468
mobley_1728386~mobley_8883511,13.79494,-10.07417,30.007716,23.790921,32.770676,7.75150824106185
mobley_1563176~mobley_511661,37.371613,38.188196,37.400483,36.833061,36.337995,0.30987273031029994
mobley_9407874~mobley_2390199,8.019231,7.879321,8.048648,7.831001,8.063656,0.03159141478074209
mobley_9624458~mobley_8765203,1.474575,1.474575,1.474575,1.474575,1.474575,0.0
mobley_1424265~mobley_8883511,3.808066,3.014528,3.863777,4.135248,4.095434,0.20240988831665316
mobley_1662128~mobley_3867265,-35.413895,-34.975859,-33.373569,-35.033818,-35.201457,0.3645776353205983
mobley_1571523~mobley_4494568,10.349142,10.557546,10.541976,10.212107,10.40373,0.06405079211251027
mobley_1424265~mobley_2925352,-15.057758,-14.474552,-14.903305,-15.060099,-14.753205,0.10965323488315341
mobley_1674094~mobley_6060301,-34.931042,-35.132773,-34.87689,-35.566934,-34.649752,0.10043345712538065
mobley_1017962~mobley_313406,-3.295851,-4.487599,-2.542335,-4.682104,-2.442098,0.47170844277017127
mobley_9733743~mobley_303222,28.706995,26.135759,27.25441,24.189316,25.110947,0.5291130571228545
mobley_9883303~mobley_4561957,-2.369125,-2.292635,-2.63471,-2.708257,-3.101813,0.09548088856450103
mobley_9794857~mobley_5627459,28.733932,28.678987,28.537933,28.284718,28.514725,0.05211804699717723
mobley_1019269~mobley_6981465,-25.175787,-26.071974,-25.790323,-25.077534,-25.696497,0.18896576513935023
mobley_1899443~mobley_8525830,-21.121081,-19.1898,-20.552444,-20.438582,-20.239852,0.31566754754874604
mobley_9407874~mobley_49274,47.185475,47.390703,47.474438,46.729679,46.995787,0.09003354485267054
mobley_20524~mobley_7200804,23.571251,23.613136,23.500224,23.538174,23.837266,0.059308808024103696
mobley_1893937~mobley_4762983,9.330842,9.330842,9.330842,9.330842,9.330842,0.0
mobley_1502181~mobley_6248915,3.903004,3.72343,3.701328,3.869158,3.747445,0.040703045859001766
mobley_9257453~mobley_7010316,2.604961,2.604961,2.604961,2.604961,2.604961,0.0
mobley_1563176~mobley_303222,22.31312,22.667184,22.811583,24.574203,22.61179,0.40291412364013757
mobley_1563176~mobley_9733743,-4.927226,-5.079603,-5.248023,-4.865694,-5.042632,0.06621113136671196
mobley_2043882~mobley_2859600,70.953541,71.578562,73.723971,72.283929,71.986955,0.46206121551582385
mobley_1563176~mobley_1019269,-7.47928,-7.58709,-7.623975,-7.629989,-7.531679,0.028724428500145994
mobley_929676~mobley_9246215,45.693634,44.306215,43.604437,45.450265,47.00921,0.3922416415213351
mobley_2493732~mobley_313406,7.355712,17.279674,-6.111711,-7.868804,-34.787424,8.791056722622633
mobley_9733743~mobley_9671033,-161.648564,-161.904872,-162.370732,-161.659315,-161.449039,0.10566407682979864
mobley_1571523~mobley_7497999,25.521985,18.980191,14.797817,14.139943,20.492817,2.0714231353001153
mobley_3234716~mobley_852937,-7.910365,-7.924958,-7.70593,-7.838747,-7.868804,0.03905043804543034
mobley_1903702~mobley_8221999,21.2717,21.600431,21.728793,21.358284,21.791095,0.10169634160804389
mobley_1858644~mobley_3746675,30.269103,30.09702,30.098765,29.864354,29.523952,0.12889820897258425
mobley_2493732~mobley_3999471,24.60102,18.771747,17.207759,24.00754,24.00754,1.0308407084213973
mobley_9624458~mobley_6632459,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_1107178~mobley_303222,19.764041,19.626187,19.897411,19.619956,19.553997,0.06162369455947965
mobley_1728386~mobley_1755375,52.970474,160.688983,158.263008,130.615226,130.738943,19.518131980649898
mobley_1636752~mobley_2146331,-1.284702,-1.495337,-1.419031,-1.266133,-1.461134,0.031025954534586387
mobley_1875719~mobley_8427539,-47.71339,-47.811854,-48.248632,-47.971143,-48.496496,0.14405505653395242
mobley_4639255~mobley_5390332,-23.021225,-22.070883,-22.575218,-22.395693,-22.433461,0.10293250847337913
mobley_9913368~mobley_5952846,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_1424265~mobley_4494568,2.234366,2.604972,2.866116,2.716746,2.469822,0.1078829826013352
mobley_1803862~mobley_7047032,-13.788608,-12.437773,-12.993879,-13.565152,-12.754884,0.13166976230227986
mobley_1662128~mobley_2143011,-2.259749,-2.534999,-2.329385,-2.271039,-2.169568,0.06112329500771372
mobley_1571523~mobley_9942801,22.204896,60.088688,12.083474,23.639784,11.734462,8.885873575222789
mobley_1977493~mobley_3639400,-0.146959,-0.146959,-0.146959,-0.146959,-0.146959,0.0
mobley_1160109~mobley_1449384,7.399421,2.700416,25.198462,7.28026,6.438296,3.942902427823645
mobley_9733743~mobley_7099614,20.610642,21.923791,19.598342,21.557274,21.802644,0.2934801540203436
mobley_1017962~mobley_4603202,2.99108,4.185101,3.307053,4.381238,3.92862,0.2637678547853396
mobley_1858644~mobley_8127829,6.204333,6.410659,6.489144,6.352895,6.186616,0.05860885695234119
mobley_1019269~mobley_1107178,-7.063423,-4.796468,-2.3816,1.206246,-0.588813,1.4705238385685082
mobley_2008055~mobley_303222,16.922846,17.066771,16.942069,17.089746,17.159977,0.045184204600059355
mobley_1019269~mobley_2245668,5.584127,5.943283,5.776223,6.586768,6.713665,0.2243745292501803
mobley_1650157~mobley_8260524,66.215424,62.451236,62.949185,64.88981,65.947929,0.7678919171285368
mobley_9407874~mobley_2792521,28.829264,30.55068,29.784509,31.416299,29.908489,0.286228866642793
mobley_1662128~mobley_6812653,-19.42136,-18.661049,-18.745379,-19.087535,-19.01841,0.13497905854413136
mobley_9617923~mobley_36119,6.739689,5.99109,6.004822,6.281958,5.664115,0.11987267458421601
mobley_9617923~mobley_9897248,57.059527,2.085924,56.418458,57.059527,2.085924,11.52247296674877
mobley_1674094~mobley_511661,37.811261,36.900013,36.760979,38.313741,37.216238,0.2912181776684968
mobley_1036761~mobley_5326154,19.684951,36.595189,37.119936,33.547072,32.985407,3.1808291955514205
mobley_1899443~mobley_7142697,-21.174586,-21.274881,-21.165714,-20.704953,-21.478935,0.12693111880756436
mobley_9671033~mobley_4893032,167.60814,172.394019,167.211862,167.919867,171.251092,0.707178200221414
mobley_1363784~mobley_2371092,-27.102619,-27.82504,-27.748395,-26.904304,-28.331635,0.25862961818179275
mobley_1881249~mobley_7542832,16.086415,16.463468,16.145906,16.541686,16.746045,0.05700386850365976
mobley_1571523~mobley_20524,-6.807117,-6.706165,-6.903603,-6.782419,-6.939284,0.042105247886219554
mobley_2068538~mobley_2410897,-10.825412,-10.853166,-11.016228,-10.840093,-10.966174,0.038231765551174926
mobley_1017962~mobley_7417968,-8.010703,-7.85833,-7.812678,-7.895241,-7.93923,0.034004370564090676
mobley_1424265~mobley_4035953,-3.372613,-4.108266,-3.600096,-3.499779,-3.693511,0.1252564332994518
mobley_9507933~mobley_5026370,104.907733,99.60596,98.770393,98.62365,104.598702,0.9466748404937403
mobley_2245668~mobley_9624458,-6.578242,-4.253941,-1.082089,-4.040468,-4.696571,0.8839691753473874
mobley_1708457~mobley_4983965,107.397122,106.7115,107.020326,107.434873,106.782357,0.15064302824910142
mobley_1107178~mobley_8260524,13.053511,12.618377,13.042942,13.167302,12.719535,0.10612735186209048
mobley_1017962~mobley_1722522,-4.675215,-5.051054,-5.616716,-5.136714,-5.032006,0.15095978474812433
mobley_1046331~mobley_2123854,-5.421626,-6.128622,-5.517387,-4.744709,-5.751716,0.22744396157581317
mobley_1963873~mobley_8048190,-23.75806,-23.983781,-24.140983,-24.012139,-24.162777,0.07233641938194027
mobley_9434451~mobley_1857976,2.704251,1.804532,3.307443,2.047447,3.163567,0.19815187138780418
mobley_1019269~mobley_1017962,2.97622,1.739207,2.074986,2.318597,3.038075,0.25335255396719414
mobley_20524~mobley_3727287,44.774984,44.655504,44.402271,44.563357,44.918901,0.08831485348037432
mobley_1034539~mobley_8823527,-21.783959,-14.93643,-14.745612,-14.745612,-14.994791,1.3865731927869296
mobley_1760914~mobley_2925352,-0.789667,-0.789667,-0.789667,-0.789667,-0.789667,0.0
mobley_1977493~mobley_9185328,9.17318,9.17318,9.17318,9.17318,9.17318,0.0
mobley_20524~mobley_5520946,18.728215,18.511438,18.547037,18.5915,18.472957,0.04408408112073996
mobley_632905~mobley_397645,-28.084402,-27.349236,-25.19338,-27.99162,-23.502195,0.6401130945539862
mobley_859464~mobley_8492526,16.944352,16.133892,16.565538,15.715354,15.683953,0.086419800601653
mobley_1107178~mobley_664966,-1.301267,-1.586472,-1.735724,-1.641561,-1.677321,0.07579130893644734
mobley_9794857~mobley_3867265,-5.786822,-6.579257,39.998976,-6.551115,-5.843934,6.159585632862849
mobley_2049967~mobley_9073553,0.847781,1.028944,1.003147,0.588936,0.855341,0.07828256710238876
mobley_718988~mobley_7608435,2.772039,2.444353,2.225475,2.850491,2.985489,0.08154092988751432
mobley_1563176~mobley_7983227,0.737262,0.827143,0.958623,0.576135,0.721221,0.06312818023545429
mobley_1636752~mobley_8983100,-0.922121,-1.321482,-1.243947,-1.54533,-1.056856,0.10771222248909361
mobley_1178614~mobley_8057732,3.155904,3.155904,3.155904,3.155904,3.155904,0.0
mobley_994483~mobley_2493732,10.855828,10.738005,9.962674,10.758505,10.706811,0.10822968908403399
mobley_9478823~mobley_2123854,-4.363931,-4.287919,-4.442828,-4.485037,-4.157599,0.03884044574546832
mobley_3187514~mobley_4584540,-169.586246,-82.095153,-169.586246,-82.095153,-169.19903,13.566541425813753
mobley_1662128~mobley_4630641,-0.852568,-0.930205,-0.995583,-0.50026,-0.968142,0.09052826746083234
mobley_1662128~mobley_3762186,-12.354151,-12.321333,-12.565307,-12.214064,-11.960973,0.09866168193559259
mobley_9407874~mobley_3318135,12.182637,10.939789,11.29994,11.735094,11.659904,0.1398847254184515
mobley_9434451~mobley_2410897,-4.743539,-4.594191,-4.816075,-4.718028,-5.024307,0.04730028276636172
mobley_9883303~mobley_2390199,-1.31034,-1.077989,-0.777268,-1.511977,-1.284239,0.08298569512622173
mobley_1875719~mobley_5310099,5.708665,5.569682,6.493372,6.146556,5.905071,0.16396866206180982
mobley_9913368~mobley_6235784,-47.755111,-47.755111,-47.755111,-47.755111,-47.755111,0.0
mobley_1017962~mobley_8754702,2.195587,3.124747,2.83026,3.062925,2.673925,0.16646051285527144
mobley_1803862~mobley_627267,-3.085323,-2.348404,-3.114633,-2.562785,-2.34973,0.17105919475929962
mobley_1079207~mobley_7608462,4.412763,4.412763,4.412763,4.412763,4.412763,0.0
mobley_1328465~mobley_5952846,-20.998696,-20.998696,-20.998696,-20.998696,-20.998696,0.0
mobley_1873346~mobley_3398536,0.402207,2.749898,1.851009,2.426061,2.56954,0.42681326457890223
mobley_3969312~mobley_6232400,-64.618696,-64.806231,-64.767987,-64.618696,-64.806231,7.78770950913422
mobley_1017962~mobley_4177472,14.893178,15.590806,15.230135,15.236073,13.165746,0.4287965637351353
mobley_1017962~mobley_929676,0.951528,1.19245,1.455809,1.106791,1.052698,0.08544874774237478
mobley_1650157~mobley_8221999,25.932524,25.02072,25.128749,25.276693,24.967304,0.1750121113840413
mobley_1019269~mobley_9121449,36.802428,37.537598,36.952082,36.269592,36.44195,0.2209881698163955
mobley_9617923~mobley_3318135,9.873853,9.974633,9.657743,9.457201,9.63842,0.06111965871196176
mobley_1674094~mobley_6812653,-25.822021,-26.649288,-25.043068,-25.902135,-25.89084,0.16960814298148116
mobley_6060301~mobley_1019269,-8.086161,-9.454548,-7.820405,-8.591887,-6.629855,0.4883070150408814
mobley_9617923~mobley_819018,56.860514,56.113628,56.512156,56.775586,55.847444,0.12915567601681285
mobley_1923244~mobley_778352,32.45677,32.739697,32.789623,33.552956,32.904042,0.18166632150583162
mobley_9257453~mobley_2457863,-31.911466,-31.911466,-31.911466,-31.911466,-31.911466,0.0
mobley_8467917~mobley_8765203,25.95578,25.477587,21.007299,25.217917,23.921199,0.45268891929657373
mobley_9478823~mobley_2850833,-41.368184,-41.247497,-41.37111,-40.992599,-41.191723,0.046439496298637105
mobley_9942801~mobley_3969312,12.471831,12.487453,12.651059,12.905249,13.551669,0.13356170196153622
mobley_1363784~mobley_8798016,21.102869,21.106638,21.19184,21.005559,21.678994,0.1191604532388995
mobley_1019269~mobley_6497672,24.377371,24.60102,22.89119,22.943081,23.025023,3.77861294436947
mobley_1662128~mobley_4013838,15.120541,15.82791,15.592116,15.968846,15.864917,0.15167232065574784
mobley_1019269~mobley_3259411,37.478114,37.956267,37.358548,37.468504,37.587986,0.10319448805260815
mobley_929676~mobley_7157427,-2.733527,-4.784763,-0.012177,-0.012177,-2.529445,0.6050733661263602
mobley_1717215~mobley_6917738,22.978096,21.752437,19.46595,28.97986,22.251678,1.586323952833733
mobley_1019269~mobley_7913234,18.785913,14.912247,14.652216,16.30111,18.056577,0.8250604429334012
mobley_1019269~mobley_4603202,16.316183,11.540822,-161.756728,10.019721,-15.664557,33.92335760137427
mobley_9478823~mobley_7295828,72.556533,3.134204,-0.729772,-7.656945,21.039238,9.678358881096463
mobley_1424265~mobley_2859600,22.291241,21.591943,21.624292,21.927088,22.028086,0.13054583778006837
mobley_1899443~mobley_7106722,-23.878279,-24.379706,-24.052045,-24.137418,-23.885959,0.06170869579946658
mobley_1424265~mobley_1755375,5.404958,5.00158,5.227722,5.103147,4.925127,0.08494286225304631
mobley_1231151~mobley_511661,-5.794122,-5.794122,-5.794122,-5.794122,-5.794122,0.0
mobley_1728386~mobley_2451097,66.104903,66.700283,66.256836,66.351413,66.682313,0.11789313827174142
mobley_1803862~mobley_9246215,38.892121,38.15963,38.646991,40.408197,40.870473,0.526409126089736
mobley_1563176~mobley_8739734,9.710759,9.293976,9.814582,9.105405,9.280228,0.13645899107240972
mobley_1019269~mobley_628086,45.700828,48.301362,45.482883,49.556455,46.011167,0.8122725050322084
mobley_1261349~mobley_5627459,16.479624,16.782218,16.687441,16.861349,16.669287,0.06417914312251283
mobley_929676~mobley_5449201,-0.567744,-0.807344,-0.462054,-0.449924,0.104326,0.09978601787157691
mobley_1036761~mobley_8723116,35.925044,27.730605,35.269701,32.097402,32.044477,1.456958051949451
mobley_9838013~mobley_1923244,20.915627,21.214539,21.225019,21.125021,21.358344,0.0488050061840197
mobley_9942801~mobley_4494568,-2.735913,-2.480899,-2.246274,-2.566953,-2.39459,0.05474272952777482
mobley_9624458~mobley_8260524,1.474575,1.474575,1.474575,1.474575,1.474575,0.0
mobley_4983965~mobley_5690766,43.184691,43.518348,42.666404,43.413255,43.429947,0.10280664099063735
mobley_9624458~mobley_1857976,54.588887,54.588887,54.588887,54.588887,54.588887,0.0
mobley_1662128~mobley_8260524,26.646816,27.403081,27.7494,26.565735,27.764836,0.261443440159932
mobley_1017962~mobley_2178600,4.021139,3.487872,3.934033,3.491875,3.820481,0.11128473520209319
mobley_1199854~mobley_210639,-6.597627,-7.439702,-5.623567,-2.585298,-8.995382,1.06994865683814
mobley_1017962~mobley_5390332,-3.557897,-3.318243,-3.246222,-3.808602,-3.690263,0.10707169313343282
mobley_1019269~mobley_6911232,1.019908,0.875826,1.222595,0.936632,0.792866,0.0733664493345562
mobley_1728386~mobley_2850833,75.551233,135.668741,122.994173,135.020365,125.197074,11.127863452385911
mobley_1733799~mobley_1189457,22.575939,22.249462,22.556621,19.699423,21.272896,0.5469670926890761
mobley_1563176~mobley_8221999,11.512523,11.368049,10.709753,11.648604,11.992865,0.21126646424513304
mobley_1017962~mobley_9407874,-12.063238,-12.053417,-11.75433,-12.015862,-12.158825,0.06792126573658662
mobley_1231151~mobley_7047032,5.905071,5.905071,5.905071,5.905071,5.905071,0.0
mobley_1662128~mobley_9838013,-46.067038,-43.692358,-46.436423,-47.416618,-47.724367,0.7121449940239281
mobley_1674094~mobley_5935995,2.394972,2.634888,3.041273,1.757108,1.788163,0.24745243723257201
mobley_1976156~mobley_4694328,1.636295,1.173575,1.219915,1.911982,1.621288,0.1391441654432553
mobley_20524~mobley_8789465,14.634771,14.136559,13.650444,13.23585,15.404357,0.3791012435441751
mobley_1019269~mobley_1735893,-20.660519,-20.717565,-18.642643,-20.031738,-22.10044,0.5603328658250378
mobley_5973402~mobley_186894,4.766849,5.362876,5.37279,5.711246,3.92436,0.169259436594567
mobley_8691603~mobley_5616693,-89.892067,-87.590959,-97.401704,-98.320766,-89.586303,0.9244327831109768
mobley_9653690~mobley_7893124,13.875936,13.134716,11.017472,12.898036,15.557047,0.49045862809033036
mobley_4177472~mobley_2609604,-5.95008,-5.990801,-5.380053,-5.107561,-5.766489,0.17121172778183164
mobley_1735893~mobley_1017962,26.93469,27.167352,27.430592,27.383092,27.122349,0.09052358134983415
mobley_9883303~mobley_9197172,6.432535,6.321283,6.180234,6.911564,6.076858,0.09666303547143099
mobley_9257453~mobley_7200804,2.604961,2.604961,2.604961,2.604961,2.604961,0.0
mobley_20524~mobley_1178614,14.471595,14.71525,14.109345,14.534313,14.23244,0.1082387885347022
mobley_1019269~mobley_6929123,1.068293,1.560126,1.69328,1.432808,1.53901,0.10603129897138862
mobley_1075836~mobley_9114381,-33.861303,-34.020011,-34.234528,-33.934837,-34.115715,0.06585570053564048
mobley_9942801~mobley_8883511,-0.861973,3.317764,2.484528,-2.358276,-2.859866,0.8386271440273376
mobley_1923244~mobley_8573194,-2.598407,-2.733742,-2.666766,-2.505318,-2.687604,0.03976557178967756
mobley_9478823~mobley_4395315,-22.616175,-22.66973,-22.575556,-22.432298,-22.232429,0.052504867761041414
mobley_1046331~mobley_5917842,11.868408,12.397737,12.344016,12.788038,11.861918,0.1755491015811816
mobley_1017962~mobley_2802855,3.571388,3.758217,3.550045,2.492048,2.777104,0.2497674339998311
mobley_1520842~mobley_5977084,33.740019,33.615781,33.775382,33.738366,33.774306,0.02935246427031347
mobley_1178614~mobley_3727287,-1.934197,-1.934197,-1.934197,-1.934197,-1.934197,0.0
mobley_1735893~mobley_4792268,2.41421,3.131833,1.056867,0.93961,2.014034,0.4139692472847953
mobley_1571523~mobley_2859600,36.758318,36.758718,42.467315,36.05786,35.170242,1.289666874905981
mobley_8754702~mobley_6973347,-28.696826,-28.232027,-27.918416,-28.332816,-28.23114,0.12488793804687486
mobley_929676~mobley_9112978,25.230302,24.487527,26.038314,23.743586,23.536549,0.31065478159201426
mobley_3980099~mobley_9257453,0.989724,7.088049,15.920852,9.099389,2.667612,2.6341275021339685
mobley_8118832~mobley_9913368,-1.662422,-0.621424,-0.355111,0.639691,0.749317,0.44351575832380524
mobley_1800170~mobley_2198613,0.890994,-0.298971,0.916031,0.64568,0.97516,0.2379297076019302
mobley_1760914~mobley_9100956,2.701391,2.701391,2.701391,2.701391,2.701391,0.0
mobley_9883303~mobley_8522124,-4.239399,-4.779571,-4.976263,-4.615834,-4.718747,0.0811649597434208
mobley_1231151~mobley_1977493,33.760807,33.760807,33.760807,33.760807,33.760807,0.0
mobley_5311804~mobley_4553008,4.254077,-4.965391,-5.493085,-4.899528,-4.076259,1.8365717298948712
mobley_1662128~mobley_2422586,-15.983121,-15.716412,-15.614376,-16.059529,-15.652919,0.09050572022618254
mobley_1178614~mobley_7200804,-11.247922,-11.247922,-11.247922,-11.247922,-11.247922,0.0
mobley_8467917~mobley_8614858,-26.068453,-25.641639,-25.735147,-25.756759,-26.085191,0.03355873837449753
mobley_1563176~mobley_6812653,3.97486,4.109295,4.062293,4.37,3.999507,0.07075173676949564
mobley_1893937~mobley_6812653,-13.694991,-13.694991,-13.694991,-13.694991,-13.694991,8.881784197001252e-16
mobley_1019269~mobley_1875719,16.639975,16.495054,16.40354,16.557397,16.544176,0.03888442727699623
mobley_9740891~mobley_4395315,2.193093,2.193093,2.193093,2.193093,2.193093,0.0
mobley_1046331~mobley_2923700,-11.05287,-10.884602,-11.234081,-11.094844,-11.589741,0.11855404385199189
mobley_1662128~mobley_9733743,-27.501598,-27.576708,-27.750558,-27.28437,-27.768147,0.08887485564230202
mobley_1107178~mobley_2068538,5.353524,4.244648,5.593231,4.838114,4.845139,0.2339343566570333
mobley_1019269~mobley_4762983,16.516652,15.879291,16.047819,16.855157,16.703822,0.18818225318329002
mobley_1717215~mobley_2422586,-1.021448,-1.238635,-1.29184,-1.108261,-1.192709,0.04793181325654187
mobley_1036761~mobley_1733799,44.899121,43.087412,47.656132,39.474383,40.346798,1.4953309348261137
mobley_1800170~mobley_9073553,-0.214418,-0.056766,-0.125948,-0.234225,-0.146569,0.03191426505091414
mobley_1563176~mobley_1923244,1.397058,2.011311,1.560395,1.334343,1.638053,0.11900840168828418
mobley_1722522~mobley_6973347,-16.472323,-16.717175,-16.545446,-16.607761,-17.354867,0.15899223528889694
mobley_1017962~mobley_2487143,-8.701727,-8.903603,-9.346817,-9.222826,-8.804478,0.1237612665794108
mobley_1662128~mobley_4364398,-10.819411,-10.400671,-10.63563,-10.158527,-10.610312,0.11312716093290787
mobley_9624458~mobley_3761215,-3.985389,-3.985389,-3.985389,-3.985389,-3.985389,0.0
mobley_1873346~mobley_2451097,25.052528,24.382101,24.643839,24.764793,24.804779,0.10938085442068922
mobley_1036761~mobley_7010316,3.237074,3.250271,3.29085,3.333522,3.272544,0.01690389099112981
mobley_9434451~mobley_7047032,-4.974119,-4.808615,-4.796977,-4.689107,-5.137615,0.0524180570862116
mobley_1019269~mobley_7455579,6.475856,6.145746,6.572517,6.565294,6.484176,0.07832685675067017
mobley_1563176~mobley_2068538,-1.050565,-1.260037,-0.038989,-1.241322,-0.646764,0.23027189481449964
mobley_9434451~mobley_9246351,0.762055,0.582518,1.032341,0.235751,0.293743,0.09868073944541221
mobley_1019269~mobley_8118832,19.564325,19.656084,19.808839,19.749651,19.056616,0.13421668652108754
mobley_9733743~mobley_8739734,12.22967,12.433442,12.279957,12.986723,12.791771,0.09867328363951636
mobley_1563176~mobley_2143011,20.05782,19.702952,19.871657,19.154211,19.687028,0.15090149482579673
mobley_1563176~mobley_210639,-9.027076,-9.964706,-10.649315,-11.056377,-8.779472,0.4427381061624806
mobley_1717215~mobley_1075836,2.372003,2.394118,2.166168,2.019644,2.078655,0.07598592131743881
mobley_1650157~mobley_3259411,62.298203,62.844091,62.517273,62.939219,62.159952,0.1507607216345163
mobley_1662128~mobley_1881249,-28.960372,-28.861153,-28.560502,-28.764668,-27.96346,0.17741207073026327
mobley_1563176~mobley_5690766,31.429241,33.172432,32.610005,30.984983,31.253822,0.42421197897072654
